,open,high,low,close,volume,symbol,MA20,MA50,daily_return,volatility_20,cumulative_return
2026-01-28,246.365,247.775,241.53,243.01,40882657.0,AMZN,238.20049999999998,232.2674,-0.006825241131273585,0.0179040166346609,0.0991451445112852
2026-01-29,242.82,243.0,236.742,241.73,47229643.0,AMZN,238.6605,232.4082,-0.005267272951730351,0.017987345381959133,0.09335564702157506
2026-01-30,239.89,243.315,237.64,239.3,46585024.0,AMZN,239.08450000000002,232.5368,-0.010052537955570151,0.01807188401672272,0.08236464788095366
2026-02-02,238.31,245.6299,238.17,242.96,37546102.0,AMZN,239.90750000000003,232.945,0.015294609277058058,0.017618343121030937,0.09891899226559331
2026-02-03,244.975,246.35,235.45,238.62,50478573.0,AMZN,240.1855,233.26359999999997,-0.017863022719789234,0.017185072800917855,0.0792889773395451
2026-02-04,238.86,238.86,231.82,232.99,51299947.0,AMZN,239.78849999999997,233.5806,-0.023593998826586193,0.01624562949545868,0.05382423447464846
2026-02-05,224.91,226.31,220.38,222.69,103509230.0,AMZN,238.84499999999997,233.62059999999997,-0.044207905918709045,0.01878882469479243,0.007236871862137617
2026-02-06,202.7,211.44,200.31,210.32,179210851.0,AMZN,237.0465,233.3014,-0.0555480713098927,0.02120440224683802,-0.04871319372201366
2026-02-09,208.97,212.81,203.35,208.72,91178443.0,AMZN,235.11350000000002,232.88240000000002,-0.007607455306199995,0.02101371128720715,-0.055950065584151165
2026-02-10,208.795,212.6499,206.411,206.96,67175031.0,AMZN,233.138,232.4384,-0.008432349559218011,0.020986177727475366,-0.06391062463250241
2026-02-11,208.06,208.57,202.49,204.08,65545455.0,AMZN,231.21200000000005,231.85559999999998,-0.013915732508697265,0.020957635061907592,-0.07693699398435005
2026-02-12,203.96,203.96,197.56,199.6,83975393.0,AMZN,229.35949999999997,231.17,-0.021952175617405034,0.02086105597276411,-0.09720023519833543
2026-02-13,198.88,201.16,197.275,198.79,66321593.0,AMZN,227.39000000000001,230.4574,-0.004058116232464992,0.020600999440319078,-0.10086390157854264
2026-02-17,198.125,201.7362,196.0,201.15,69879200.0,AMZN,225.4915,229.83280000000002,0.011871824538457698,0.020932506302436694,-0.0901895155818897
